cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
912797NS2,2025-01-28T00:00:00,Bill,8-Week,2025-03-25T00:00:00,,,,2025-01-21T00:00:00,2025-01-23,2025,,,,,,29.280000,2,,Single-Price,4.225000,,,,,,,2.750000,,,,No,11:30 AM,11:00 AM,88406755500,3,245860675500,Yes,,,64186000000.000000,3294800000,13802000000,226997000000,Yes,0,0,,,No,,,4.250000,4.338000,99.338889,,,,55619555500,63758675500,None,4.150000,,,,,2025-01-28T00:00:00,31500000000,10000000,31500000000,100,,100,100,100,22400000000,31500000000,1594007600,Yes,90000000000,,,2024-11-26T00:00:00,17-Week,A_20250121_3.pdf,R_20250123_1.pdf,NCR_20250123_2.pdf,,99.338889,29492400000,168300000000,Yes,56-Day,8-Week,,260707100,721000000,No,260707100,,,,8-Week,,No,90261470200,247715390200,1070535600,Yes,Bill,,,2025-01-23T11:34:19,A_20250121_3.xml,R_20250123_1.xml,,,,,
912810UF3,2025-01-31T00:00:00,Bond,19-Year 10-Month,2044-11-15T00:00:00,4.625000,,,2025-01-16T00:00:00,2025-01-22,2025,2024-11-15T00:00:00,9.8377100000,,,,98.740000,2,,Single-Price,,,,,4.860000,Yes,2024-11-15T00:00:00,2.750000,,No,,No,01:00 PM,12:00 PM,12894508000,3,35659870000,Yes,912803HG1,,30215000000.000000,2589724000,4859000000,165088000000,Yes,0,0,Normal,2025-05-15T00:00:00,No,,,,,96.527371,,4.9000,,8964044000,12519870000,Semi-Annual,,,,,3.880000,2025-01-31T00:00:00,4550000000,10000000,4550000000,100,100,100,100,100,10200000000,4550000000,105526500,Yes,13000000000,,2024-11-15T00:00:00,2024-12-02T00:00:00,20-Year,A_20250116_5.pdf,R_20250122_3.pdf,NCR_20250122_3.pdf,,96.527371,1340740000,18281000000,Yes,10-Month,19-Year,Bonds of November 2044,721881100,22239000000,No,721881100,,23.1250,Yes,20-Year,,No,13721915600,36487277600,54945500,Yes,Bond,,,2025-01-22T13:04:05,A_20250116_5.xml,R_20250122_3.xml,,,,,
912797PK7,2025-01-28T00:00:00,Bill,17-Week,2025-05-27T00:00:00,,,,2025-01-21T00:00:00,2025-01-22,2025,,,,,,78.600000,2,,Single-Price,4.190000,,,,,,,3.280000,,,,No,11:30 AM,11:00 AM,63418879000,3,209655127000,Yes,,,,2675000000,10475000000,226997000000,Yes,0,0,,,No,,,4.205000,4.323000,98.610014,,,,38362429000,66760127000,None,4.140000,,,,,2025-01-28T00:00:00,22400000000,10000000,22400000000,100,,100,100,100,0,22400000000,581703100,Yes,64000000000,,,,17-Week,A_20250121_1.pdf,R_20250122_2.pdf,NCR_20250122_2.pdf,,98.610014,22381450000,132420000000,No,119-Day,17-Week,,185391600,721000000,No,185391600,,,,17-Week,,No,64185973700,210422221700,388119300,Yes,Bill,,,2025-01-22T11:34:05,A_20250121_1.xml,R_20250122_2.xml,,,,,
912797NJ2,2025-01-23T00:00:00,Bill,33-Day,2025-02-25T00:00:00,,,,2025-01-16T00:00:00,2025-01-22,2025,,,,,,52.910000,2,,Single-Price,4.245000,,,,,,,2.700000,,,,Yes,11:30 AM,11:00 AM,64654670000,3,175197000000,Yes,,,134414000000.000000,3250000000,10750000000,266983000000,Yes,0,0,,,No,,,4.265000,4.341000,99.609042,,,,29583110000,31072000000,None,4.170000,,,,,2025-01-23T00:00:00,22750000000,10000000,22750000000,100,,100,100,100,46900000000,22750000000,345431000,Yes,65000000000,,,2024-10-29T00:00:00,17-Week,A_20250116_7.pdf,R_20250122_1.pdf,NCR_20250122_1.pdf,,99.609042,31821560000,133375000000,Yes,33-Day,0-Week,,0,11142000000,No,0,,,,,,No,65000101000,175542431000,0,No,CMB,,,2025-01-22T11:34:06,A_20250116_7.xml,R_20250122_1.xml,,,,,
912797MM6,2025-01-23T00:00:00,Bill,42-Day,2025-03-06T00:00:00,,,,2025-01-16T00:00:00,2025-01-21,2025,,,,,,27.120000,2,,Single-Price,4.220000,,,,,,,2.690000,,,,Yes,01:00 PM,12:00 PM,84845570000,3,228190850000,Yes,,,152671000000.000000,2600000000,12100000000,266983000000,Yes,0,0,,,No,,,4.250000,4.330000,99.504167,,,,55713890000,57291850000,None,4.150000,,,,,2025-01-23T00:00:00,29750000000,10000000,29750000000,100,,100,100,100,52900000000,29750000000,154966000,Yes,85000000000,,,2024-09-05T00:00:00,26-Week,A_20250116_1.pdf,R_20250121_4.pdf,NCR_20250121_3.pdf,SPL_20250116_1.pdf,99.504167,26531680000,158799000000,Yes,42-Day,0-Week,,0,11142000000,No,0,,,,,,No,85000536000,228345816000,0,No,CMB,,,2025-01-21T13:04:11,A_20250116_1.xml,R_20250121_4.xml,,,,,
912797NC7,2025-01-23T00:00:00,Bill,13-Week,2025-04-24T00:00:00,,,,2025-01-16T00:00:00,2025-01-21,2025,,,,,,52.690000,2,,Single-Price,4.195000,,,,,,,2.800000,,,,No,11:30 AM,11:00 AM,81585518900,3,232553188900,Yes,,,76046000000.000000,5650000000,13850000000,266983000000,Yes,0,0,,,No,,,4.215000,4.320000,98.934542,,,,45030053900,54713188900,None,4.110000,,,,,2025-01-23T00:00:00,29400000000,10000000,29400000000,100,,100,100,100,25200000000,29400000000,2414974800,Yes,84000000000,,,2024-10-24T00:00:00,26-Week,A_20250116_3.pdf,R_20250121_1.pdf,NCR_20250121_2.pdf,SPL_20250116_1.pdf,98.934542,30905465000,163990000000,Yes,91-Day,13-Week,,4587799900,11142000000,No,4587799900,,,,13-Week,,No,88588293600,239555963600,1252205600,Yes,Bill,,,2025-01-21T11:34:06,A_20250116_3.xml,R_20250121_1.xml,,,,,
912797PF8,2025-01-23T00:00:00,Bill,26-Week,2025-07-24T00:00:00,,,,2025-01-16T00:00:00,2025-01-21,2025,,,,,,18.060000,2,,Single-Price,4.140000,,,,,,,3.040000,,,,No,11:30 AM,11:00 AM,69824949000,3,216548150000,Yes,,,,8950000000,17350000000,266983000000,Yes,100000000,100000000,,,No,,,4.165000,4.314000,97.894361,,,,43434869000,55243150000,None,4.090000,,,,,2025-01-23T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,2075236600,Yes,72000000000,,,,26-Week,A_20250116_6.pdf,R_20250121_2.pdf,NCR_20250121_1.pdf,SPL_20250116_1.pdf,97.894361,17440080000,143955000000,No,182-Day,26-Week,,3932399900,11142000000,No,3932399900,,,,26-Week,,No,75932585500,222655786500,924315000,Yes,Bill,,,2025-01-21T11:34:05,A_20250116_6.xml,R_20250121_2.xml,,,,,
912797PD3,2025-01-23T00:00:00,Bill,52-Week,2026-01-22T00:00:00,,,,2025-01-16T00:00:00,2025-01-21,2025,,,,,,78.320000,2,,Single-Price,4.000000,,,,,,,3.140000,,,,No,01:00 PM,12:00 PM,46531600000,3,149475500000,Yes,,,,845800000,7500000000,266983000000,Yes,10000000,10000000,,,No,,,4.025000,4.210000,95.930278,,,,31979200000,50185500000,None,3.935000,,,,,2025-01-23T00:00:00,16800000000,10000000,16800000000,100,,100,100,100,0,16800000000,1458991700,Yes,48000000000,,,,52-Week,A_20250116_4.pdf,R_20250121_3.pdf,NCR_20250121_4.pdf,SPL_20250116_1.pdf,95.930278,13706600000,91790000000,No,364-Day,52-Week,,2621599900,11142000000,No,2621599900,,,,52-Week,,No,50622191600,153566091600,644136800,Yes,Bill,,,2025-01-21T13:04:10,A_20250116_4.xml,R_20250121_3.xml,,,,,
912797NH6,2025-01-21T00:00:00,Bill,4-Week,2025-02-18T00:00:00,,,,2025-01-14T00:00:00,2025-01-16,2025,,,,,,53.790000,2,,Single-Price,4.200000,,,,,,,2.740000,,,,No,11:30 AM,11:00 AM,88290003100,3,253706180600,Yes,,,139433000000.000000,3900000000,15100000000,229985000000,Yes,0,0,,,No,,,4.240000,4.313000,99.670222,,,,53632395600,71481180600,None,4.150000,,,,,2025-01-21T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,48700000000,33250000000,6710507400,Yes,95000000000,,,2024-10-22T00:00:00,17-Week,A_20250114_1.pdf,R_20250116_2.pdf,NCR_20250116_2.pdf,,99.670222,30757607500,167125000000,Yes,28-Day,4-Week,,273296100,716000000,No,273296100,,,,4-Week,,No,95273806600,260689984100,5437280200,Yes,Bill,,,2025-01-16T11:34:09,A_20250114_1.xml,R_20250116_2.xml,,,,,
912797NR4,2025-01-21T00:00:00,Bill,8-Week,2025-03-18T00:00:00,,,,2025-01-14T00:00:00,2025-01-16,2025,,,,,,67.400000,2,,Single-Price,4.210000,,,,,,,2.890000,,,,No,11:30 AM,11:00 AM,88212113200,3,258462955200,Yes,,,64187000000.000000,3400000000,14500000000,229985000000,Yes,0,0,,,No,,,4.235000,4.322000,99.341222,,,,52141913200,76462955200,None,4.150000,,,,,2025-01-21T00:00:00,31500000000,10000000,31500000000,100,,100,100,100,22400000000,31500000000,1788517300,Yes,90000000000,,,2024-11-19T00:00:00,17-Week,A_20250114_3.pdf,R_20250116_1.pdf,NCR_20250116_1.pdf,,99.341222,32670200000,167500000000,Yes,56-Day,8-Week,,258912100,716000000,No,258912100,,,,8-Week,,No,90259542600,260510384600,1204931400,Yes,Bill,,,2025-01-16T11:34:10,A_20250114_3.xml,R_20250116_1.xml,,,,,
912797PJ0,2025-01-21T00:00:00,Bill,17-Week,2025-05-20T00:00:00,,,,2025-01-14T00:00:00,2025-01-15,2025,,,,,,34.540000,2,,Single-Price,4.190000,,,,,,,3.190000,,,,No,11:30 AM,11:00 AM,63427506000,3,203400228000,Yes,,,,2669080000,10350000000,229985000000,Yes,0,0,,,No,,,4.210000,4.329000,98.608361,,,,34715928000,59350228000,None,4.105000,,,,,2025-01-21T00:00:00,22400000000,10000000,22400000000,100,,100,100,100,0,22400000000,572621900,Yes,64000000000,,,,17-Week,A_20250114_2.pdf,R_20250115_1.pdf,NCR_20250115_1.pdf,,98.608361,26042498000,133700000000,No,119-Day,17-Week,,184115200,716000000,No,184115200,,,,17-Week,,No,64184243100,204156965100,363789300,Yes,Bill,,,2025-01-15T11:33:31,A_20250114_2.xml,R_20250115_1.xml,,,,,
912797ML8,2025-01-16T00:00:00,Bill,42-Day,2025-02-27T00:00:00,,,,2025-01-09T00:00:00,2025-01-14,2025,,,,,,54.060000,2,,Single-Price,4.220000,,,,,,,2.920000,,,,Yes,11:30 AM,11:00 AM,84646494000,3,248129250000,Yes,,,161472000000.000000,3750000000,13150000000,225989000000,Yes,100000000,100000000,,,No,,,4.240000,4.320000,99.505333,,,,50775534000,74862250000,None,4.150000,,,,,2025-01-16T00:00:00,29750000000,10000000,29750000000,100,,100,100,100,52900000000,29750000000,254318000,Yes,85000000000,,,2024-08-29T00:00:00,26-Week,A_20250109_2.pdf,R_20250114_1.pdf,NCR_20250114_1.pdf,,99.505333,30120960000,160117000000,Yes,42-Day,0-Week,,0,8998000000,No,0,,,,,,No,85000812000,248483568000,0,No,CMB,,,2025-01-14T11:34:07,A_20250109_2.xml,R_20250114_1.xml,,,,,
912797KS5,2025-01-16T00:00:00,Bill,13-Week,2025-04-17T00:00:00,,,,2025-01-09T00:00:00,2025-01-13,2025,,,,,,42.910000,2,,Single-Price,4.210000,,,,,,,3.090000,,,,No,11:30 AM,11:00 AM,81537347400,3,257141902000,Yes,,,125420000000.000000,6660727500,15775000000,225989000000,Yes,0,0,,,No,,,4.225000,4.330000,98.932014,,,,47199572900,77731902000,None,4.125000,,,,,2025-01-16T00:00:00,29400000000,10000000,29400000000,100,,100,100,100,41300000000,29400000000,2464111900,Yes,84000000000,,,2024-04-18T00:00:00,52-Week,A_20250109_3.pdf,R_20250113_1.pdf,NCR_20250113_2.pdf,,98.932014,27677047000,163635000000,Yes,91-Day,13-Week,,4845189300,8998000000,No,4845189300,,,,13-Week,,No,88846648600,264451203200,1400762600,Yes,Bill,,,2025-01-13T11:34:15,A_20250109_3.xml,R_20250113_1.xml,,,,,
912797PE1,2025-01-16T00:00:00,Bill,26-Week,2025-07-17T00:00:00,,,,2025-01-09T00:00:00,2025-01-13,2025,,,,,,92.180000,2,,Single-Price,4.140000,,,,,,,2.810000,,,,No,11:30 AM,11:00 AM,70143651000,3,200707161000,Yes,,,,8226000000,16976000000,225989000000,Yes,0,0,,,No,,,4.180000,4.330000,97.886778,,,,39836161000,44061161000,None,4.060000,,,,,2025-01-16T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,1856463900,Yes,72000000000,,,,26-Week,A_20250109_1.pdf,R_20250113_2.pdf,NCR_20250113_1.pdf,,97.886778,22081490000,139670000000,No,182-Day,26-Week,,4153019300,8998000000,No,4153019300,,,,26-Week,,No,76153134200,206716644200,946303300,Yes,Bill,,,2025-01-13T11:34:16,A_20250109_1.xml,R_20250113_2.xml,,,,,
912797NG8,2025-01-14T00:00:00,Bill,4-Week,2025-02-11T00:00:00,,,,2025-01-07T00:00:00,2025-01-09,2025,,,,,,17.200000,2,,Single-Price,4.200000,,,,,,,2.920000,,,,No,11:30 AM,11:00 AM,88034265600,3,269976801600,Yes,,,139469000000.000000,3100000000,14800000000,229986000000,Yes,0,0,,,No,,,4.245000,4.318000,99.669833,,,,59912265600,82901801600,None,4.150000,,,,,2025-01-14T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,48700000000,33250000000,6966764200,Yes,95000000000,,,2024-10-15T00:00:00,17-Week,A_20250107_2.pdf,R_20250109_2.pdf,NCR_20250109_2.pdf,,99.669833,25022000000,172275000000,Yes,28-Day,4-Week,,279467400,732000000,No,279467400,,,,4-Week,,No,95280497200,277223033200,5566360700,Yes,Bill,,,2025-01-09T11:34:04,A_20250107_2.xml,R_20250109_2.xml,,,,,
912797NQ6,2025-01-14T00:00:00,Bill,8-Week,2025-03-11T00:00:00,,,,2025-01-07T00:00:00,2025-01-09,2025,,,,,,15.180000,2,,Single-Price,4.215000,,,,,,,2.810000,,,,No,11:30 AM,11:00 AM,88112563800,3,250607975000,Yes,,,64185000000.000000,7980000000,17880000000,229986000000,Yes,0,0,,,No,,,4.240000,4.327000,99.340444,,,,52719023800,71477975000,None,4.150000,,,,,2025-01-14T00:00:00,31500000000,10000000,31500000000,100,,100,100,100,22400000000,31500000000,1887826400,Yes,90000000000,,,2024-11-12T00:00:00,17-Week,A_20250107_3.pdf,R_20250109_1.pdf,NCR_20250109_1.pdf,,99.340444,27413540000,161250000000,Yes,56-Day,8-Week,,264758600,732000000,No,264758600,,,,8-Week,,No,90265148800,252760560000,1292799400,Yes,Bill,,,2025-01-09T11:34:06,A_20250107_3.xml,R_20250109_1.xml,,,,,
912810UE6,2025-01-15T00:00:00,Bond,29-Year 10-Month,2054-11-15T00:00:00,4.500000,,,2025-01-02T00:00:00,2025-01-08,2025,2024-11-15T00:00:00,7.5828700000,,,,67.560000,2,,Single-Price,,,,,4.870000,Yes,2024-11-15T00:00:00,2.520000,,No,,No,01:00 PM,12:00 PM,21966493600,3,55380776000,Yes,912803HF3,,53229000000.000000,4549750000,8408000000,119274000000,Yes,0,0,Normal,2025-05-15T00:00:00,No,,,,,93.557438,,4.9130,,14636231600,17596776000,Semi-Annual,,,,,4.800000,2025-01-15T00:00:00,7700000000,10000000,7700000000,100,100,100,100,100,16500000000,7700000000,33508300,Yes,22000000000,,2024-11-15T00:00:00,2024-11-15T00:00:00,30-Year,A_20250102_2.pdf,R_20250108_2.pdf,NCR_20250108_2.pdf,SPL_20250102_2.pdf,93.557438,2780512000,29376000000,Yes,10-Month,29-Year,Bonds of November 2054,4834246100,42570000000,No,4834246100,,22.5000,Yes,30-Year,,No,26834248000,60248530400,10016300,Yes,Bond,,,2025-01-09T11:34:03,A_20250102_2.xml,R_20250108_2.xml,,,,,
912797PH4,2025-01-14T00:00:00,Bill,17-Week,2025-05-13T00:00:00,,,,2025-01-07T00:00:00,2025-01-08,2025,,,,,,22.730000,2,,Single-Price,4.175000,,,,,,,3.240000,,,,No,11:30 AM,11:00 AM,63383021400,3,206794625000,Yes,,,,3525030000,11100000000,229986000000,Yes,0,0,,,No,,,4.190000,4.308000,98.614972,,,,37478340400,61774625000,None,4.085000,,,,,2025-01-14T00:00:00,22400000000,10000000,22400000000,100,,100,100,100,0,22400000000,618672000,Yes,64000000000,,,,17-Week,A_20250107_1.pdf,R_20250108_1.pdf,NCR_20250108_1.pdf,,98.614972,22379651000,133920000000,No,119-Day,17-Week,,188272700,732000000,No,188272700,,,,17-Week,,No,64189966100,207601569700,385594200,Yes,Bill,,,2025-01-09T11:34:05,A_20250107_1.xml,R_20250108_1.xml,,,,,
91282CLW9,2025-01-15T00:00:00,Note,9-Year 10-Month,2034-11-15T00:00:00,4.250000,,,2025-01-02T00:00:00,2025-01-07,2025,2024-11-15T00:00:00,7.1616000000,,,,97.580000,2,,Single-Price,,,,,4.625000,Yes,2024-11-15T00:00:00,2.530000,,No,,No,01:00 PM,12:00 PM,38879694200,3,98521399000,Yes,912821QX6,,91486000000.000000,8931395000,14517000000,119274000000,Yes,0,0,Normal,2025-05-15T00:00:00,No,,,,,96.631098,,4.6800,,23867074400,29048399000,Semi-Annual,,,,,4.533000,2025-01-15T00:00:00,13650000000,10000000,13650000000,100,100,100,100,100,28400000000,13650000000,120312100,Yes,39000000000,,2024-11-15T00:00:00,2024-11-15T00:00:00,10-Year,A_20250102_3.pdf,R_20250107_2.pdf,NCR_20250107_2.pdf,SPL_20250102_1.pdf,96.631098,6081224800,54956000000,Yes,10-Month,9-Year,F-2034,8569799900,42570000000,No,8569799900,,21.2500,Yes,10-Year,,No,47569806200,107211511000,34044100,Yes,Note,,,2025-01-07T13:04:02,A_20250102_3.xml,R_20250107_2.xml,,,,,
912797KA4,2025-01-09T00:00:00,Bill,42-Day,2025-02-20T00:00:00,,,,2025-01-02T00:00:00,2025-01-07,2025,,,,,,47.730000,2,,Single-Price,4.220000,,,,,,,2.710000,,,,Yes,11:30 AM,11:00 AM,84566382600,3,230226250000,Yes,,,211478000000.000000,3794325000,13550000000,230982000000,Yes,0,0,,,No,,,4.245000,4.325000,99.504750,,,,44692198500,63584250000,None,4.150000,,,,,2025-01-09T00:00:00,29750000000,10000000,29750000000,100,,100,100,100,69000000000,29750000000,434117000,Yes,85000000000,,,2024-02-22T00:00:00,52-Week,A_20250102_5.pdf,R_20250107_1.pdf,NCR_20250107_1.pdf,SPL_20250102_1.pdf,99.504750,36079859100,153092000000,Yes,42-Day,0-Week,,0,8377000000,No,0,,,,,,No,85000499600,230660367000,0,No,CMB,,,2025-01-07T11:34:23,A_20250102_5.xml,R_20250107_1.xml,,,,,
91282CMF5,2025-01-15T00:00:00,Note,3-Year,2028-01-15T00:00:00,4.250000,,,2025-01-02T00:00:00,2025-01-06,2025,2025-01-15T00:00:00,,,,,84.310000,2,,Single-Price,,,,,4.286000,No,,2.620000,,No,,No,01:00 PM,12:00 PM,57749647500,3,151505260000,Yes,912821RF4,,,11358000000,20003000000,119274000000,Yes,0,0,Normal,2025-07-15T00:00:00,No,,,,,99.771622,,4.3320,,35213492500,48119260000,Semi-Annual,,,,,4.200000,2025-01-15T00:00:00,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,250354100,Yes,58000000000,,,,3-Year,A_20250102_4.pdf,R_20250106_3.pdf,NCR_20250106_3.pdf,SPL_20250102_1.pdf,99.771622,11178155000,83383000000,No,0-Month,3-Year,AJ-2028,12744830700,42570000000,No,12744830700,,21.2500,Yes,3-Year,,No,70744832300,164500444800,102278100,Yes,Note,,,2025-01-06T13:04:23,A_20250102_4.xml,R_20250106_3.xml,,912834YG7,,2028-01-15T00:00:00,
912797NB9,2025-01-09T00:00:00,Bill,13-Week,2025-04-10T00:00:00,,,,2025-01-02T00:00:00,2025-01-06,2025,,,,,,83.880000,2,,Single-Price,4.180000,,,,,,,3.010000,,,,No,11:30 AM,11:00 AM,81581674000,3,250330398000,Yes,,,75938000000.000000,4525000000,14025000000,230982000000,Yes,100000000,100000000,,,No,,,4.205000,4.309000,98.937069,,,,44100284000,77255398000,None,4.100000,,,,,2025-01-09T00:00:00,29400000000,10000000,29400000000,100,,100,100,100,25200000000,29400000000,2319312000,Yes,84000000000,,,2024-10-10T00:00:00,26-Week,A_20250102_6.pdf,R_20250106_1.pdf,NCR_20250106_2.pdf,SPL_20250102_1.pdf,98.937069,32956390000,159050000000,Yes,91-Day,13-Week,,4510897800,8377000000,No,4510897800,,,,13-Week,,No,88511883800,257260607800,1320311900,Yes,Bill,,,2025-01-06T11:34:24,A_20250102_6.xml,R_20250106_1.xml,,,,,
912797LW5,2025-01-09T00:00:00,Bill,26-Week,2025-07-10T00:00:00,,,,2025-01-02T00:00:00,2025-01-06,2025,,,,,,86.160000,2,,Single-Price,4.090000,,,,,,,3.200000,,,,No,11:30 AM,11:00 AM,69996879000,3,228100031000,Yes,,,48584000000.000000,5585860000,15542000000,230982000000,Yes,205000000,205000000,,,No,,,4.110000,4.256000,97.922167,,,,49326219000,67908031000,None,4.050000,,,,,2025-01-09T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,16100000000,25200000000,1798495800,Yes,72000000000,,,2024-07-11T00:00:00,52-Week,A_20250102_1.pdf,R_20250106_2.pdf,NCR_20250106_1.pdf,SPL_20250102_1.pdf,97.922167,15084800000,144650000000,Yes,182-Day,26-Week,,3866483800,8377000000,No,3866483800,,,,26-Week,,No,75866858600,233970010600,905279600,Yes,Bill,,,2025-01-06T11:34:23,A_20250102_1.xml,R_20250106_2.xml,,,,,
912797NF0,2025-01-07T00:00:00,Bill,4-Week,2025-02-04T00:00:00,,,,2024-12-31T00:00:00,2025-01-02,2025,,,,,,22.360000,2,,Single-Price,4.215000,,,,,,,2.680000,,,,No,11:30 AM,11:00 AM,76665258500,3,219711618500,Yes,,,144457000000.000000,4975000000,12975000000,234973000000,Yes,2000000000,2000000000,,,No,,,4.265000,4.339000,99.668278,,,,39694618500,47194618500,None,4.150000,,,,,2025-01-07T00:00:00,29750000000,10000000,29750000000,100,,100,100,100,50400000000,29750000000,6335197900,Yes,85000000000,,,2024-10-08T00:00:00,17-Week,A_20241231_1.pdf,R_20250102_2.pdf,NCR_20250102_2.pdf,SPL_20241231_1.pdf,99.668278,31995640000,159542000000,Yes,28-Day,4-Week,,269206700,725000000,No,269206700,,,,4-Week,,No,85269663100,228316023100,5180615600,Yes,Bill,,,2025-01-02T11:34:14,A_20241231_1.xml,R_20250102_2.xml,,,,,
912797NK9,2025-01-07T00:00:00,Bill,8-Week,2025-03-04T00:00:00,,,,2024-12-31T00:00:00,2025-01-02,2025,,,,,,10.010000,2,,Single-Price,4.210000,,,,,,,2.960000,,,,No,11:30 AM,11:00 AM,76468009500,3,233361603000,Yes,,,64180000000.000000,2552527500,12400000000,234973000000,Yes,2000000000,2000000000,,,No,,,4.240000,4.327000,99.340444,,,,49980087000,68481603000,None,4.150000,,,,,2025-01-07T00:00:00,28000000000,10000000,28000000000,100,,100,100,100,22400000000,28000000000,1532891900,Yes,80000000000,,,2024-11-05T00:00:00,17-Week,A_20241231_3.pdf,R_20250102_1.pdf,NCR_20250102_1.pdf,SPL_20241231_1.pdf,99.340444,23935395000,152480000000,Yes,56-Day,8-Week,,253371000,725000000,No,253371000,,,,8-Week,,No,80254272400,237147865900,1124641900,Yes,Bill,,,2025-01-02T11:34:15,A_20241231_3.xml,R_20250102_1.xml,,,,,
912797PC5,2025-01-07T00:00:00,Bill,17-Week,2025-05-06T00:00:00,,,,2024-12-31T00:00:00,2025-01-02,2025,,,,,,51.120000,2,,Single-Price,4.170000,,,,,,,3.040000,,,,No,01:00 PM,12:00 PM,63273340800,3,194148664000,Yes,,,,2412780000,10875000000,234973000000,Yes,0,0,,,No,,,4.195000,4.313000,98.613319,,,,36702640800,54473664000,None,4.100000,,,,,2025-01-07T00:00:00,22400000000,10000000,22400000000,100,,100,100,100,0,22400000000,727768300,Yes,64000000000,,,,17-Week,A_20241231_2.pdf,R_20250102_3.pdf,NCR_20250102_3.pdf,SPL_20241231_1.pdf,98.613319,24157920000,128800000000,No,119-Day,17-Week,,202696800,725000000,No,202696800,,,,17-Week,,No,64203805900,195079129100,450057700,Yes,Bill,,,2025-01-02T13:04:20,A_20241231_2.xml,R_20250102_3.xml,,,,,
912797MK0,2025-01-02T00:00:00,Bill,42-Day,2025-02-13T00:00:00,,,,2024-12-26T00:00:00,2024-12-30,2024,,,,,,13.250000,2,,Single-Price,4.240000,,,,,,,2.930000,,,,Yes,01:00 PM,12:00 PM,74793637500,3,219770000000,Yes,,,164769000000.000000,2802000000,11902000000,228974000000,Yes,0,0,,,No,,,4.270000,4.351000,99.501833,,,,54140512500,74143000000,None,4.150000,,,,,2025-01-02T00:00:00,26250000000,10000000,26250000000,100,,100,100,100,52900000000,26250000000,206461000,Yes,75000000000,,,2024-08-15T00:00:00,26-Week,A_20241226_1.pdf,R_20241230_3.pdf,NCR_20241230_3.pdf,SPL_20241226_1.pdf,99.501833,17851125000,133725000000,Yes,42-Day,0-Week,,0,9248000000,No,0,,,,,,No,75000098500,219976461000,0,No,CMB,,,2024-12-30T13:04:08,A_20241226_1.xml,R_20241230_3.xml,,,,,
